MAWB,FWB_Status,FWB_Received_In_Time,FWB_Correct,LAT_Status,LAT_Received_In_Time,LAT_Correct,RCS_Status,RCS_Received_In_Time,RCS_Correct,DEP_Status,DEP_Received_In_Time,DEP_Correct,ARR_Status,ARR_Received_In_Time,ARR_Correct,RCF_Status,RCF_Received_In_Time,RCF_Correct,NFD_Status,NFD_Received_In_Time,NFD_Correct
MAWB100277,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100278,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100279,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100280,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100281,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB100282,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
MAWB100283,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100284,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100285,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100286,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100287,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100288,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100289,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100290,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB100291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100292,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0
MAWB100293,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100294,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
MAWB100295,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100296,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100297,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100298,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100299,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100300,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100301,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100302,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100303,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB100304,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100305,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100306,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100308,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100309,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100310,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB100311,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB100312,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100313,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
MAWB100314,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100315,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
MAWB100316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100317,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0
MAWB100318,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB100319,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100320,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
MAWB100321,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB100322,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100323,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB100324,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB100325,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100326,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1
MAWB100327,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100329,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100330,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100332,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100333,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100334,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100335,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100336,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100337,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100338,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB100339,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100340,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100341,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100342,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1
MAWB100343,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100344,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100345,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100347,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100348,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100349,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
MAWB100350,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100351,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB100355,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100356,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100357,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB100358,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
MAWB100359,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100361,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
MAWB100362,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100363,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100364,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100365,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB100366,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100367,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100368,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB100369,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB100370,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100371,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB100372,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB100373,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
MAWB100374,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB100376,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100378,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB100379,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100380,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
MAWB100381,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB100382,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB100383,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100384,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100385,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100386,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100387,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100388,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100389,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100390,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100391,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100392,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100393,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100394,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1
MAWB100395,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100396,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100397,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100399,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1
MAWB100400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100401,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100402,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100403,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100404,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100405,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB100406,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100407,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100408,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100410,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100411,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100412,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100413,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100414,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1
MAWB100415,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100416,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB100417,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100418,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100419,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB100420,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
MAWB100421,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100422,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
MAWB100423,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100424,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100425,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100426,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100427,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100428,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100429,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100430,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100431,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100432,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100433,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100434,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB100435,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100436,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB100437,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100438,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100439,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB100440,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100441,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100442,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100443,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100444,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100445,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100446,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100447,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB100448,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100449,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100450,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100452,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100453,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB100454,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100456,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1
MAWB100457,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
MAWB100458,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100459,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100460,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
MAWB100461,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100463,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100464,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100466,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100467,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1
MAWB100468,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100469,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100470,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100471,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0
MAWB100472,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100473,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB100474,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100475,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100476,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100477,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100478,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB100479,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100480,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100481,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100482,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
MAWB100483,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100484,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB100485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100486,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100487,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB100488,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100489,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100490,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100491,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
MAWB100492,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100493,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1
MAWB100494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100495,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100496,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB100497,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
MAWB100499,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100500,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100501,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100502,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100503,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100505,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100506,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100507,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100508,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100509,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1
MAWB100510,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100511,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100512,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100513,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB100514,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100515,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100516,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1
MAWB100517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100518,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100519,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
MAWB100520,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB100521,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1
MAWB100522,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100523,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100524,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
MAWB100525,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100526,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1
MAWB100527,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100528,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1
MAWB100529,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100530,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100531,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100532,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB100533,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100534,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100535,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100536,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
MAWB100538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100539,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB100540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100541,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100542,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100543,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100544,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100545,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0
MAWB100546,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MAWB100547,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100548,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAWB100549,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
MAWB100550,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1
MAWB100551,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
MAWB100552,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1
MAWB100553,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
MAWB100554,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100555,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
MAWB100556,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
MAWB100557,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
